timestamp,Hog_parking_Antoinette,Fox_office_Vicki,Fox_office_Joy,Hog_services_Marshall,Bull_office_Ella,Fox_education_Elvira,Bull_office_Sally,Fox_education_Charles,Bear_education_Chad,Rat_office_Lora,Rat_office_Adele,Rat_assembly_Kelley,Rat_public_Julieann,Bear_education_Lewis,Rat_office_Randy,Rat_assembly_Pauline,Rat_office_Craig
2016-07-30 11:00:00,18.0,181.17,230.48,88.493,60.666666666666664,208.66,90.0,18.5,965.2047,427.64,732.61,1.76,10.73,11.75,173.4,7.4,325.41
2016-07-30 12:00:00,19.333333333333332,181.07,233.45,89.98100000000002,58.333333333333336,210.65,94.0,17.42,981.9342,429.3,717.12,1.64,10.9,12.25,173.68,7.28,324.9
2016-07-30 13:00:00,20.666666666666668,179.06,234.5,95.121,56.0,211.65,98.0,21.17,977.9358,429.73,731.45,1.68,10.97,12.45,170.21,5.12,321.15
2016-07-30 14:00:00,22.0,180.21,237.41,94.902,63.0,209.44,101.0,21.53,980.1713,426.91,708.32,1.7333333333333334,10.96,12.65,171.14,6.52,345.88
2016-07-30 15:00:00,21.0,182.84,240.51,94.829,62.0,205.86,108.0,20.03,973.6884,426.15,748.42,1.7866666666666666,10.99,12.85,172.42,7.4,340.91
2016-07-30 16:00:00,22.0,184.42,239.34,96.379,56.0,204.91,111.33333333333333,21.79,966.6822,401.77,725.48,1.84,11.05,13.05,169.87,7.68,331.15
2016-07-30 17:00:00,19.0,187.97,238.6,96.42,62.0,205.15,114.66666666666667,22.74,956.5678,286.7,723.78,1.68,10.89,13.25,164.3,7.88,320.08
2016-07-30 18:00:00,9.0,183.23,234.35,101.789,61.0,201.99,118.0,21.5,939.6625,270.67,719.19,1.92,10.81,13.178571428571429,161.76,5.88,312.56
2016-07-30 19:00:00,8.666666666666666,176.37,219.38,97.492,62.0,204.48,122.0,19.01,923.3706,281.64,711.67,2.32,11.13,13.107142857142858,160.57,5.68,308.51
2016-07-30 20:00:00,8.333333333333334,169.69,225.26,99.56,74.0,185.37,125.0,20.52,842.189,280.24,696.42,2.36,11.25,13.035714285714286,110.74,3.52,315.01
2016-07-30 21:00:00,8.0,164.73,221.57,98.686,80.0,172.2,126.0,20.74,881.5185,274.99,705.65,2.36,11.21,12.964285714285714,109.14,1.84,312.61
2016-07-30 22:00:00,7.666666666666667,163.82,221.42,94.241,81.66666666666667,138.8,118.0,20.1,877.9873,262.94,695.02,2.36,11.200000000000001,12.892857142857142,108.38,1.8,314.58
2016-07-30 23:00:00,7.333333333333334,161.67,213.59,94.869,83.33333333333333,147.9,108.0,19.47,864.1202,245.34,692.54,2.36,11.19,12.821428571428571,108.42,1.84,314.28
2016-07-31 00:00:00,7.0,156.88,185.57,94.762,85.0,176.33,110.0,18.19,835.6062,243.49,691.12,2.36,11.18,12.75,109.73,1.8800000000000001,314.2
2016-07-31 01:00:00,7.0,158.37,182.82,95.334,83.75,180.0,106.0,18.93,835.1181,247.5,690.47,2.2933333333333334,11.16,12.633333333333333,107.47,1.92,313.12
2016-07-31 02:00:00,7.0,158.29,202.65,93.879,82.5,169.98,68.0,18.81,829.6557,236.62,682.85,2.2266666666666666,11.16,12.516666666666667,106.19,1.96,312.62
2016-07-31 03:00:00,7.0,157.77,207.03,94.366,81.25,193.33,60.0,15.5,829.1454,244.34,683.78,2.16,11.16,12.4,103.57,1.88,313.46
2016-07-31 04:00:00,7.0,154.14,202.64,92.44,80.0,187.71,60.0,18.08,833.7601,257.28,680.03,2.24,11.16,12.342857142857143,104.33,1.7999999999999998,311.8
2016-07-31 05:00:00,10.333333333333334,152.91,198.76,93.442,84.0,204.66,60.0,16.73,869.9952,268.65,709.11,2.12,11.16,12.285714285714286,101.75,1.72,307.95
2016-07-31 06:00:00,13.666666666666668,150.85,190.57,91.405,83.0,202.32,60.0,15.73,873.6466,280.82,700.26,2.8,10.85,12.22857142857143,103.67,1.64,279.53
2016-07-31 07:00:00,17.0,156.35,189.88,92.596,82.0,210.13,61.0,17.63,880.7751,274.99,701.73,1.16,10.47,12.17142857142857,102.99,1.52,286.77
2016-07-31 08:00:00,17.666666666666668,167.56,203.85,90.851,76.0,200.94,87.0,16.49,893.6276,297.66,694.43,1.24,10.7,12.114285714285714,106.31,2.64,289.28
2016-07-31 09:00:00,18.333333333333332,168.72,209.7,89.305,70.33333333333333,201.97,92.0,17.53,899.6278,312.16,705.56,1.16,10.51,12.057142857142857,104.54,3.76,296.61
2016-07-31 10:00:00,19.0,169.64,215.19,88.626,64.66666666666667,200.93,87.33333333333333,18.93,903.6782,317.65,713.5,1.4,10.55,12.0,111.39,6.4,309.27
2016-07-31 11:00:00,21.0,173.63,219.15,95.399,59.0,204.92,82.66666666666667,17.12,920.3628,317.63,693.25,1.76,10.6,12.25,108.03,7.32,319.24
2016-07-31 12:00:00,23.0,173.53,218.4,95.2,57.0,206.03,78.0,19.08,940.4452,316.32,706.28,1.92,10.65,14.0,114.9,7.44,327.39
2016-07-31 13:00:00,25.0,176.74,225.65,96.303,58.666666666666664,205.1,84.0,19.47,968.4834,314.64,692.38,2.08,10.75,15.75,121.06,7.48,334.88
2016-07-31 14:00:00,25.0,179.18,232.55,102.145,60.333333333333336,204.22,83.0,19.87,979.3997,314.34,701.99,2.066666666666667,10.75,15.5,114.44,7.56,340.9
2016-07-31 15:00:00,25.0,183.25,237.0,104.079,62.0,199.49,84.0,21.98,984.3918,322.29,698.86,2.0533333333333332,10.75,15.066666666666666,125.9,7.32,343.97
2016-07-31 16:00:00,25.0,185.16,238.03,102.944,56.0,200.81,81.0,21.64,988.2594,314.09,706.94,2.04,10.75,14.633333333333333,121.83,7.8,357.47
2016-07-31 17:00:00,24.0,188.25,235.1,107.249,62.0,202.14,79.0,22.34,977.9018,319.16,703.02,1.64,10.95,14.2,119.09,7.2,313.54
2016-07-31 18:00:00,23.0,182.7,232.21,102.265,60.0,194.12,47.0,21.37,968.7597,315.55,698.84,1.48,10.79,14.75,106.32,5.52,307.54
2016-07-31 19:00:00,22.0,175.3,217.46,98.691,62.0,198.96,51.0,19.16,955.9875,323.57,685.79,1.64,10.51,14.433333333333334,106.71,5.56,308.61
2016-07-31 20:00:00,21.0,169.88,217.55,101.457,71.0,197.43,55.0,19.46,945.2344,310.62,686.01,2.28,11.05,14.116666666666667,114.07,7.04,314.49
2016-07-31 21:00:00,19.0,169.45,218.63,98.517,86.0,209.38,58.0,17.92,884.9412,319.54,692.76,2.48,11.21,13.8,117.52,6.213333333333333,327.93
2016-07-31 22:00:00,18.333333333333332,160.36,215.14,101.796,85.0,195.42,57.0,16.99,732.8487,291.32,699.42,3.48,11.23,13.606250000000001,116.11,5.386666666666667,323.53
2016-07-31 23:00:00,17.666666666666668,158.78,208.01,99.408,84.0,195.65,56.0,16.3,768.0993,295.05,691.93,2.8,11.21,13.412500000000001,110.59,4.56,319.12
2016-08-01 00:00:00,17.0,156.54,183.48,97.589,83.0,197.79,55.0,17.22,803.4433,278.98,684.88,3.0,11.2125,13.21875,109.67,3.68,319.35
2016-08-01 01:00:00,17.4,155.5,174.77,94.365,81.33333333333333,191.6,54.0,14.86,844.3914,277.88,694.14,2.56,11.215,13.025,108.53,2.8,319.42
2016-08-01 02:00:00,17.8,157.91,193.95,95.417,79.66666666666667,174.17,53.0,17.3,845.5744,289.68,695.35,2.72,11.217500000000001,12.83125,110.92,2.2,318.25
2016-08-01 03:00:00,18.2,151.65,190.95,93.955,78.0,207.26,55.0,16.05,845.7042,276.72,706.84,2.68,11.22,12.6375,110.56,1.96,319.06
2016-08-01 04:00:00,18.6,145.1,183.77,94.191,83.0,210.23,59.0,15.79,797.8355,442.31,730.06,2.64,11.21,12.44375,109.32,2.2,318.22
2016-08-01 05:00:00,19.0,142.09,181.06,94.339,85.0,205.48,63.0,14.66,839.6921,554.16,800.48,2.52,11.22,12.25,155.69,2.12,327.92
2016-08-01 06:00:00,19.4,144.18,174.37,96.778,88.0,174.31,89.0,16.69,858.6437,564.78,806.09,2.32,10.95,14.0,152.63,2.0,297.78
2016-08-01 07:00:00,19.8,163.48,198.0,109.755,86.0,224.98,91.0,15.98,887.1233,683.57,837.02,2.56,10.54,18.0,163.44,1.76,299.17
2016-08-01 08:00:00,20.2,188.6,234.56,120.962,88.0,266.13,98.0,16.33,933.3817,789.12,886.45,2.04,10.82,23.5,170.77,2.56,301.81
2016-08-01 09:00:00,20.6,206.11,248.73,128.452,67.0,267.97,106.0,18.55,972.512,777.64,928.24,2.88,10.57,31.5,178.61,3.8,324.16
2016-08-01 10:00:00,21.0,210.26,262.6,131.829,68.66666666666667,264.84,126.0,19.73,1024.19,787.48,943.11,2.56,10.61,32.75,186.21,7.48,332.23
2016-08-01 11:00:00,21.0,223.18,275.77,131.7,70.33333333333333,271.65,131.0,18.95,1079.5171,777.55,962.5,2.96,10.94,34.0,187.34,7.760000000000001,339.47
2016-08-01 12:00:00,21.0,226.99,278.63,134.94,72.0,267.2,132.0,20.8,1086.1209,792.2,977.31,3.48,10.92,31.75,185.43,8.040000000000001,355.2
2016-08-01 13:00:00,21.0,231.47,281.86,134.436,74.0,258.22,139.0,23.36,1096.4287,791.56,970.16,3.56,10.94,34.0,182.07,8.32,354.1
2016-08-01 14:00:00,21.0,227.43,287.16,135.815,69.0,259.26,142.0,28.83,1117.2425,797.85,978.86,3.72,10.98,35.5,183.25,8.28,348.67
2016-08-01 15:00:00,21.0,229.43,296.77,135.298,74.0,252.56,139.0,29.43,1106.8881,805.66,971.08,3.56,11.01,37.25,185.1,8.36,355.63
2016-08-01 16:00:00,21.0,229.56,292.79,131.415,72.0,250.38,137.0,30.42,1093.0896,792.75,955.46,4.0,10.92,35.25,184.93,8.52,348.06
2016-08-01 17:00:00,21.0,218.49,269.82,122.96,73.0,228.81,141.0,30.76,1040.9622,598.3,931.13,3.52,10.966666666666667,26.75,180.71,8.88,336.82
2016-08-01 18:00:00,21.0,207.42,242.88,118.928,71.0,216.09,139.0,24.08,1004.1547,280.43,832.46,2.52,11.013333333333334,17.75,171.15,7.6,329.47
2016-08-01 19:00:00,21.0,192.59,225.9,125.357,68.0,210.51,132.0,24.44,981.3565,266.02,789.75,2.48,11.06,17.083333333333332,154.35,7.52,317.55
2016-08-01 20:00:00,20.0,186.68,221.69,125.952,80.0,212.58,130.0,19.8,929.0318,253.18,750.0,3.8,11.59,16.416666666666668,117.43,6.04,312.66
2016-08-01 21:00:00,19.0,182.87,220.4,123.124,86.0,200.9,127.0,21.26,918.2247,251.67,735.07,2.84,11.47,15.75,112.02,5.64,323.93
2016-08-01 22:00:00,18.0,178.77,221.81,121.616,87.0,197.72,116.0,21.6,907.3975,203.75,722.3,2.92,11.27,14.25,104.96,5.6,322.49
2016-08-01 23:00:00,18.384615384615383,177.22,217.77,117.991,86.5,186.28,109.0,17.68,889.8629,194.79,714.59,2.76,11.24,13.5,104.2,4.76,318.88
2016-08-02 00:00:00,18.76923076923077,172.73,190.87,110.83,86.0,171.7,89.0,18.77,860.71,189.44,716.51,2.8,11.2,13.333333333333334,105.35,3.0,316.56
2016-08-02 01:00:00,19.153846153846153,168.34,181.68,102.276,85.5,170.97,77.0,17.83,859.2315,189.97,711.21,2.68,11.24,13.166666666666666,106.85,2.36,315.88
2016-08-02 02:00:00,19.53846153846154,165.73,202.99,102.978,85.0,163.69,56.0,17.48,854.1239999999997,195.81,718.32,3.0,11.18,13.0,106.82,2.56,315.17
2016-08-02 03:00:00,19.923076923076923,164.92,202.12,98.752,84.5,195.9,57.666666666666664,17.13,855.7774,187.26,717.0,2.56,11.12,12.5,105.39,1.84,313.15
2016-08-02 04:00:00,20.307692307692307,156.5,197.98,99.082,84.0,199.92,59.333333333333336,16.78,854.5678,213.01,744.5,2.44,11.06,12.0,147.5,1.8,312.82
2016-08-02 05:00:00,20.692307692307693,156.56,194.45,98.209,85.0,196.37,61.0,16.63,897.1431,318.53,795.62,2.4,11.0,12.75,144.39,2.16,313.68
2016-08-02 06:00:00,21.076923076923077,160.73,192.19,107.379,89.0,203.88,94.0,16.64,904.6327,506.18,810.33,2.08,10.94,14.0,147.92,2.0,288.51
2016-08-02 07:00:00,21.46153846153846,175.58,217.14,121.478,86.0,230.73,85.0,21.28,931.1167,696.77,845.66,1.32,10.6,18.0,167.84,1.88,290.09
2016-08-02 08:00:00,21.846153846153847,199.19,254.55,130.61,90.0,255.67,103.0,26.3,984.4451,712.67,894.34,2.0,10.55,23.5,180.81,2.36,294.88
2016-08-02 09:00:00,22.23076923076923,217.42,274.78,136.651,70.0,260.28,119.0,27.41,1024.2558,750.02,933.64,3.84,10.54,32.25,186.04,3.12,305.95
2016-08-02 10:00:00,22.615384615384617,218.13,278.22,135.029,75.0,265.37,126.0,35.34,1032.0144,771.12,957.52,2.72,10.86,35.75,187.52,6.68,310.81
2016-08-02 11:00:00,23.0,221.19,282.89,142.486,71.0,269.28,128.0,39.56,1074.7404,806.47,963.38,2.92,10.83,36.0,191.49,8.0,321.74
2016-08-02 12:00:00,28.0,227.07,287.53,148.97899999999996,72.0,270.16,123.0,34.51,1079.3569,831.39,972.57,2.76,10.78,33.25,192.46,8.12,330.77
2016-08-02 13:00:00,31.0,232.07,292.81,149.558,72.75,261.56,125.66666666666667,40.32,1102.0397,814.61,968.33,2.88,10.85,35.25,194.83,7.76,330.73
2016-08-02 14:00:00,30.666666666666668,238.06,296.43,153.648,73.5,252.59,128.33333333333334,44.77,1124.7245,814.8,960.62,3.0,10.86,37.5,195.36,8.12,336.68
2016-08-02 15:00:00,30.333333333333332,234.29,304.78,156.887,74.25,246.91,131.0,46.27666666666667,1124.5053,813.04,954.71,3.12,10.94,37.25,195.72,7.96,329.95
2016-08-02 16:00:00,30.0,229.84,290.04,142.168,75.0,244.74,127.0,47.78333333333333,1100.6389,804.15,929.88,3.24,10.85,36.25,190.63,8.4,335.62
2016-08-02 17:00:00,24.0,209.58,274.37,136.04,78.0,236.45,123.0,49.29,1043.1221,761.37,898.65,3.04,10.84,26.5,183.05,8.88,324.92
2016-08-02 18:00:00,22.0,190.08,246.16,132.868,73.0,219.29,99.0,32.02,1012.6414,522.06,792.27,2.0,10.78,19.25,176.93,8.32,323.03
2016-08-02 19:00:00,21.333333333333332,174.97,228.62,131.889,68.0,216.97,92.0,30.23,987.3241,439.55,765.35,2.2,10.73,16.0,163.92,6.88,306.72
2016-08-02 20:00:00,20.666666666666668,166.96,220.37,131.78799999999998,81.0,220.85,101.0,30.34,932.5229,460.61,751.52,2.3066666666666666,11.09,17.0,117.28,6.44,318.36
2016-08-02 21:00:00,20.0,163.5,219.56,137.194,87.0,214.1,112.0,28.75,912.5855,479.54,728.31,2.4133333333333336,11.08,15.0,111.45,5.68,333.14
2016-08-02 22:00:00,21.0,161.48,218.5,133.88,88.0,209.05,101.0,26.91,903.6564,441.76,702.02,2.52,11.07,14.0,106.79,5.6,329.3
2016-08-02 23:00:00,23.0,158.26,207.29,133.201,86.0,208.46,78.0,23.5,885.8101,260.48,683.08,3.6,11.2,13.75,106.57,4.64,325.34
2016-08-03 00:00:00,21.0,155.96,181.08,130.594,85.0,201.48,75.0,23.41,858.3316,238.8,676.4,2.52,11.12,14.0,105.83,2.88,317.5
2016-08-03 01:00:00,20.0,156.02,172.51,126.575,87.0,199.86,56.0,23.12,788.7182,237.21,673.92,2.36,11.07,13.875,101.09,2.6719999999999997,312.89
2016-08-03 02:00:00,19.0,156.89,195.89,122.088,86.0,186.0,59.0,24.35,833.1523,235.06,669.36,2.3466666666666667,11.066666666666666,13.75,103.34,2.464,304.42
2016-08-03 03:00:00,20.0,157.43,198.95,122.157,85.0,206.78,63.0,23.8,835.7637,241.03,664.52,2.333333333333333,11.063333333333334,13.625,97.15,2.2560000000000002,302.11
2016-08-03 04:00:00,19.0,145.35,195.85,119.217,84.0,203.0,73.33333333333333,23.61,837.3212,227.63,699.39,2.32,11.06,13.5,142.33,2.048,305.89
2016-08-03 05:00:00,20.142857142857142,146.15,192.46,115.743,83.0,199.37,83.66666666666667,24.21,872.3563,315.58,766.27,2.2,11.05,13.75,142.46,1.84,298.36
2016-08-03 06:00:00,21.285714285714285,151.3,183.43,120.781,89.0,216.59,94.0,25.71,879.3749,520.65,776.18,1.88,10.69,16.0,146.15,1.72,268.06
2016-08-03 07:00:00,22.428571428571427,178.66,218.04,133.504,88.0,235.06,85.0,25.63,909.8685,642.14,805.4,1.2,10.39,18.75,163.7,1.8266666666666667,278.13
2016-08-03 08:00:00,23.57142857142857,198.81,260.49,142.209,89.0,251.79,97.0,23.93,928.1444,697.31,866.84,1.8,10.38,22.25,164.7,1.9333333333333333,291.88
2016-08-03 09:00:00,24.714285714285715,221.24,282.86,142.55100000000004,71.0,261.59,113.0,25.75,1033.6211,732.01,908.8,2.48,10.396666666666667,27.5,173.16,2.04,303.95
2016-08-03 10:00:00,25.857142857142858,232.58,286.1,144.834,73.0,263.54,124.0,26.2,1049.3112,751.11,928.21,2.32,10.413333333333334,29.75,174.13,6.0,300.99
2016-08-03 11:00:00,27.0,233.44,290.56,150.709,77.0,272.94,132.0,28.42,1075.8276,781.01,940.27,2.36,10.43,30.25,183.13,7.04,304.96
2016-08-03 12:00:00,34.0,233.06,292.1,158.204,74.0,261.57,131.0,27.91,1106.2146,784.23,953.45,3.64,10.45,28.0,185.51,7.4,307.93
2016-08-03 13:00:00,35.0,240.53,298.08,153.504,71.0,259.09,130.0,35.85,1116.2443,805.62,941.39,2.76,10.43,31.5,185.68,3.28,315.45
2016-08-03 14:00:00,33.0,235.09,297.22,155.232,68.0,254.9,129.0,52.4,1107.7706,808.96,944.31,2.853333333333333,10.41,33.0,188.79,6.84,307.55
2016-08-03 15:00:00,37.0,234.84,301.68,158.007,77.0,260.15,125.33333333333333,32.57,1115.6952,821.11,946.05,2.9466666666666668,10.43,33.75,187.5,7.44,310.38
2016-08-03 16:00:00,36.0,234.28,300.86,145.157,75.0,246.92,121.66666666666667,28.31,1086.6067,816.61,914.93,3.04,10.43,34.25,186.76,7.92,305.69
2016-08-03 17:00:00,32.0,217.57,271.25,143.507,78.0,231.29,118.0,28.49,1041.0485,674.41,872.27,2.68,10.43,24.5,178.53,8.28,315.28
2016-08-03 18:00:00,31.0,200.29,238.21,139.89700000000002,72.0,205.62,105.0,27.976666666666667,994.6716,328.51,764.91,2.6533333333333333,10.43,19.25,159.77,7.96,299.54
2016-08-03 19:00:00,29.0,184.99,224.54,138.825,69.0,213.7,94.0,27.46333333333333,952.6187,309.67,729.75,2.626666666666667,10.42,15.75,151.24,6.76,291.53
2016-08-03 20:00:00,28.0,177.86,226.53,135.983,80.0,210.21,97.0,26.95,913.0961,280.85,693.0,2.6,11.1,16.0,112.17,5.68,294.86
2016-08-03 21:00:00,26.4,173.98,225.85,136.251,87.0,215.69,105.0,25.64,898.5135,263.15,680.69,2.52,11.11,14.0,105.79,5.52,313.1
2016-08-03 22:00:00,24.8,169.25,226.26,136.709,88.0,204.83,83.0,23.45,890.8738,223.29,673.03,2.4,11.15,13.785714285714286,103.4,3.12,308.15
2016-08-03 23:00:00,23.2,165.86,220.72,132.69799999999998,87.33333333333333,200.63,58.0,22.13,869.8317,210.52,663.06,3.16,11.13,13.571428571428571,103.42,2.2,303.16
2016-08-04 00:00:00,21.6,166.57,191.75,129.356,86.66666666666667,190.43,56.666666666666664,25.15,848.0051,200.74,665.62,2.44,11.17,13.357142857142858,103.7,2.08,299.31
2016-08-04 01:00:00,20.0,163.53,188.58,123.449,86.0,192.06,55.333333333333336,22.41,788.4266,200.98,673.28,2.36,11.21,13.142857142857142,98.87,1.9600000000000002,298.47
2016-08-04 02:00:00,18.0,164.74,209.58,120.188,84.0,175.9,54.0,21.8,827.9686,199.72,666.2,2.32,11.16,12.928571428571429,94.84,1.84,294.81
2016-08-04 03:00:00,19.0,162.89,215.21,120.013,86.0,199.68,54.666666666666664,20.67,828.4561,201.52,661.55,3.48,11.14,12.714285714285715,98.65,2.0,292.88
2016-08-04 04:00:00,19.666666666666668,157.25,209.96,120.064,85.0,198.34,55.333333333333336,22.3,827.7189,213.82,695.95,2.2,11.15,12.5,144.23,1.8,290.56
2016-08-04 05:00:00,20.333333333333332,152.74,197.75,119.528,84.0,195.39,56.0,22.59,859.2848,325.06,779.07,2.12,11.14,13.0,139.91,1.84,284.58
2016-08-04 06:00:00,21.0,157.05,190.45,122.519,88.0,206.56,95.0,25.07,867.38,488.66,789.93,1.72,10.73,14.75,146.38,1.76,258.17
2016-08-04 07:00:00,20.0,175.4,219.2,137.61700000000002,87.0,221.45,84.0,25.38,907.9155,631.83,819.18,1.16,10.45,17.75,160.92,1.6133333333333333,274.49
2016-08-04 08:00:00,24.0,200.57,259.13,141.504,86.0,250.64,98.0,25.87,949.028,668.73,869.43,1.88,10.47,25.5,166.72,1.4666666666666668,284.52
2016-08-04 09:00:00,23.8,215.14,279.06,153.863,62.0,262.84,118.0,26.84,993.6272,693.43,894.83,2.24,10.44,33.75,171.57,1.32,299.92
2016-08-04 10:00:00,23.6,231.0,289.71,144.972,75.0,269.08,124.0,36.54,1005.2713,709.82,906.12,2.52,10.07,35.25,172.81,6.16,315.17
2016-08-04 11:00:00,23.4,230.49,294.75,145.636,75.0,270.59,128.0,50.99,1017.0651,722.52,910.59,2.44,10.54,38.0,175.66,7.84,321.82
2016-08-04 12:00:00,23.2,228.51,294.14,143.151,75.0,274.67,131.0,27.55,1027.67,729.22,917.35,3.48,11.48,36.5,174.85,7.68,320.65
2016-08-04 13:00:00,23.0,232.64,293.02,143.34799999999996,75.0,260.98,134.0,31.15,1022.2738,729.29,912.79,2.36,11.55,41.25,182.8,8.0,309.88
2016-08-04 14:00:00,24.0,237.65,301.91,149.352,67.0,254.48,136.0,31.49,1021.8472,721.31,916.22,2.68,11.53,40.0,187.16,8.053333333333333,315.98
2016-08-04 15:00:00,25.0,237.66,307.82,143.226,69.16666666666667,260.53,137.0,37.22,1025.4701,720.71,922.88,2.68,11.49,40.25,189.33,8.106666666666667,314.02
2016-08-04 16:00:00,26.0,229.73,303.92,137.518,71.33333333333333,248.52,136.0,39.120000000000005,1008.4707,709.45,917.66,2.68,11.34,38.25,182.67,8.16,307.25
2016-08-04 17:00:00,24.0,217.35,281.49,130.02100000000002,73.5,221.74,127.0,41.02,985.5081,588.98,889.29,2.68,11.45,30.5,172.99,5.28,300.57
2016-08-04 18:00:00,23.0,196.31,250.79,125.478,75.66666666666667,209.52,105.0,32.7,948.8731,321.64,781.05,1.64,11.44,20.0,157.86,5.6,295.78
2016-08-04 19:00:00,20.0,185.64,236.79,127.685,77.83333333333333,201.12,102.0,31.81,926.4254,310.12,737.18,1.92,11.45,18.0,151.57,4.96,290.73
2016-08-04 20:00:00,19.0,180.02,234.41,118.948,80.0,204.82,112.0,30.38,895.0286,291.52,694.09,2.56,11.9,17.75,108.8,2.28,294.22
2016-08-04 21:00:00,16.0,171.01,226.83,119.191,86.0,204.65,106.0,28.75,882.1005,289.31,694.03,2.4,11.72,17.25,104.81,2.1919999999999997,313.4
2016-08-04 22:00:00,15.0,167.88,224.49,116.415,85.0,202.42,91.0,25.11,878.0665,243.73,675.66,3.52,11.86,15.25,106.84,2.104,312.28
2016-08-04 23:00:00,14.0,164.81,224.2,113.913,84.0,200.94,62.0,26.25,860.12,235.04,682.62,2.52,11.76,14.875,106.0,2.016,306.51
2016-08-05 00:00:00,13.0,160.95,194.19,108.528,83.0,200.7,61.25,22.96,839.7441,228.26,684.95,2.56,11.67,14.5,105.21,1.928,307.83
2016-08-05 01:00:00,15.0,161.57,188.33,102.808,85.0,187.71,60.5,23.59,840.4934,227.58,684.44,2.36,11.656666666666666,14.125,106.65,1.84,306.63
2016-08-05 02:00:00,14.0,162.05,207.44,105.447,87.0,179.26,59.75,23.58,840.2027,228.9,680.19,2.373333333333333,11.643333333333334,13.75,103.41,1.8,304.09
2016-08-05 03:00:00,15.0,162.51,208.21,102.392,85.0,200.34,59.0,23.94,844.42,227.88,678.12,2.3866666666666667,11.63,14.1875,103.17,1.8,306.53
2016-08-05 04:00:00,14.5,156.83,202.47,96.254,84.0,199.96,56.0,22.67,845.091,241.55,715.84,2.4,11.62,14.625,141.09,1.8,305.45
2016-08-05 05:00:00,14.0,151.45,202.25,95.799,85.0,199.47,60.0,22.84,889.0607,263.57,791.79,2.32,11.66,15.0625,143.29,1.8,303.02
2016-08-05 06:00:00,13.5,154.37,193.51,96.344,87.0,198.9,103.0,26.24,888.7096,517.97,798.57,2.24,11.59,15.5,147.35,1.76,277.92
2016-08-05 07:00:00,13.0,173.37,217.02,103.448,89.0,234.0,95.0,27.01,916.2368,681.66,831.33,1.32,11.383333333333333,18.0,163.41,1.12,279.6
2016-08-05 08:00:00,15.0,197.75,250.75,115.091,87.0,253.59,101.0,27.81,958.9278,690.7,882.2,1.76,11.176666666666668,22.5,169.79,0.96,295.87
2016-08-05 09:00:00,17.0,208.35,267.4,120.481,70.0,275.03,120.0,26.11,987.9062,696.59,901.31,2.44,10.97,28.5,177.38,1.12,308.2
2016-08-05 10:00:00,19.0,216.9,272.38,122.931,75.0,269.03,125.0,24.95,993.9574,705.77,906.78,2.36,10.96,33.25,180.44,4.12,303.94
2016-08-05 11:00:00,21.0,222.58,285.47,120.717,74.0,268.52,127.0,29.16,1004.8337,699.73,904.71,2.52,11.52,34.25,181.65,7.0,311.79
2016-08-05 12:00:00,23.0,219.17,285.64,121.394,73.0,257.96,127.33333333333333,28.86,994.0888,704.54,913.71,3.68,11.6,33.75,186.46,7.68,314.86
2016-08-05 13:00:00,24.0,221.29,287.98,129.336,73.0,254.03,127.66666666666667,30.77,1014.1399,691.79,914.4,2.76,11.58,36.25,186.97,7.92,326.83
2016-08-05 14:00:00,25.0,222.21,291.79,127.347,73.0,246.31,128.0,31.31,1022.6675,700.39,920.7,2.64,11.59,39.25,184.46,6.72,315.33
2016-08-05 15:00:00,23.333333333333332,215.3,289.53,125.861,73.0,246.54,121.0,37.72,1036.2091,701.67,908.15,2.52,11.566666666666666,38.25,183.82,3.72,311.24
2016-08-05 16:00:00,21.666666666666668,204.62,281.54,123.42,74.0,243.94,119.0,37.724999999999994,1012.6114,677.94,896.0,3.36,11.543333333333333,35.25,179.48,5.2,301.29
2016-08-05 17:00:00,20.0,191.09,260.98,110.825,75.0,223.37,114.0,37.73,969.8312,563.65,877.07,2.24,11.52,25.75,170.46,6.76,302.15
2016-08-05 18:00:00,12.0,177.68,235.97,112.348,71.0,219.42,93.0,33.66,941.7828,318.45,788.95,1.64,11.55,19.0,159.88,2.28,297.16
2016-08-05 19:00:00,8.0,171.15,224.55,113.118,67.0,208.09,86.0,30.33,925.9244,303.1,745.55,1.92,11.41,16.0,150.84,2.1919999999999997,295.04
2016-08-05 20:00:00,9.0,167.38,225.15,110.769,80.0,209.67,101.0,28.78,890.6745,290.32,730.12,2.0933333333333333,11.94,14.5,143.9,2.104,307.45
2016-08-05 21:00:00,7.0,163.76,220.7,106.054,82.33333333333333,206.23,60.0,25.51,886.8162,285.13,711.97,2.2666666666666666,11.88,13.5,143.15,2.016,325.78
2016-08-05 22:00:00,9.0,159.19,213.89,107.749,84.66666666666667,190.77,61.0,25.07,877.908,248.56,708.49,2.44,11.98,12.0,142.98,1.928,324.56
2016-08-05 23:00:00,9.333333333333334,157.98,211.46,95.873,87.0,184.73,60.0,26.06,863.4915,235.03,701.93,2.48,11.95,12.25,142.64,1.84,320.32
2016-08-06 00:00:00,9.666666666666666,155.82,188.34,92.615,86.44444444444444,184.23,53.0,25.35,842.8863,227.96,698.24,2.48,11.88,12.25,144.13,1.8285714285714287,317.76
2016-08-06 01:00:00,10.0,152.07,181.35,93.765,85.88888888888889,185.59,49.0,25.45,842.9451,228.48,697.07,2.48,11.89,12.25,144.53,1.8171428571428572,318.67
